	client_id	path	sentence	up_votes	down_votes	age	gender	accent	binary
1094	37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18372933.mp3	En agosto y en enero no tomes el sol sin sombrero.	2	0	fourties	male	nortepeninsular	eur
1095	37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18372977.mp3	El aire no es tóxico.	2	0	fourties	male	nortepeninsular	eur
1096	37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18372991.mp3	El estudio no tenía ventanas.	2	0	fourties	male	nortepeninsular	eur
1097	37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18373001.mp3	Demasiado pastel y demasiado helado, supongo. ¡ es un error!	2	0	fourties	male	nortepeninsular	eur
1098	37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18373053.mp3	Cuando dos pleitean un tercero se aprovecha.	2	0	fourties	male	nortepeninsular	eur
1099	37b3704e21208c838d92047fe142c0e918891a8163da5e185e774f7a0a9fc120da78c85e72d4f5501927b55b8ab710cf724e22ad98fcd3c4d0f691bbfd90f041	common_voice_es_18373058.mp3	El arroyo se ha llevado las mesas del restaurante.	2	0	fourties	male	nortepeninsular	eur
1153	2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18395249.mp3	Al que asa dos conejos a la vez, uno se le quema.	2	0	fifties	male	rioplatense	la
1154	2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18474266.mp3	La Navidad es una fiesta religiosa.	2	0	fifties	male	rioplatense	la
1155	2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18474267.mp3	no pasa nada, vamos a continuar. palomares .	2	0	fifties	male	rioplatense	la
1156	2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18474291.mp3	el eco retozón de los cencerros acompañaba las apuestas y decires chalanescos,	2	0	fifties	male	rioplatense	la
1157	2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18474294.mp3	Mas vale buena muerte que mala vida.	2	0	fifties	male	rioplatense	la
1158	2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18474339.mp3	¿ pero has visto la que tenemos montada arriba?	2	0	fifties	male	rioplatense	la
1159	2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18474342.mp3	Hoy que no llevo paraguas seguro que llueve.	2	0	fifties	male	rioplatense	la
1160	2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18474343.mp3	me hubieran impedido que le salvara la vida a Ainhoa,	2	0	fifties	male	rioplatense	la
1161	2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18474344.mp3	no creo que sea lo mejor para su gente.	2	0	fifties	male	rioplatense	la
1162	2e3b13e927a99f34d98a47687d953b45a5dc1fdf90993b48438a5bf84b05836d9162671d8f084e3efa407c430111626fd8fde293a35ca0ba4547dd180ea6a8a2	common_voice_es_18474345.mp3	Los textos están llenos de faltas.	2	0	fifties	male	rioplatense	la
1244	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18757984.mp3	tras ella salieron los criados, y la Niña Chole quedó sola conmigo.	2	0	fourties	female	rioplatense	la
1245	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18757986.mp3	Por supuesto, me gustaría verle como un cráter. ¡ sí!	2	0	fourties	female	rioplatense	la
1246	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18757993.mp3	soy yo, oficial , que estoy rezando. ya llevo dos rosarios y medio .	2	0	fourties	female	rioplatense	la
1247	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18757999.mp3	hasta nueva orden.	2	0	fourties	female	rioplatense	la
1248	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758012.mp3	¿ la Señora mi Marquesa también?	2	0	fourties	female	rioplatense	la
1249	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758018.mp3	a esperar? piti, ¿ y si no va ?	2	0	fourties	female	rioplatense	la
1250	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758022.mp3	y para mayor seguridad, alejaos de metales	2	0	fourties	female	rioplatense	la
1251	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758033.mp3	¿ No se da cuenta de que no estoy ahí?	2	0	fourties	female	rioplatense	la
1252	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758035.mp3	no soy de los que utilizan los celos para conquistar	2	0	fourties	female	rioplatense	la
1253	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758044.mp3	por lo del hematoma.	2	0	fourties	female	rioplatense	la
1254	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758059.mp3	no, no me he olvidado de ella	2	0	fourties	female	rioplatense	la
1255	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758062.mp3	Yo no veo nada.	2	0	fourties	female	rioplatense	la
1256	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758066.mp3	como si son monedas de dos euros, ¿ quieres dejar de hurgar la caca	2	0	fourties	female	rioplatense	la
1257	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758075.mp3	piti es el corcho. siempre optimista	2	0	fourties	female	rioplatense	la
1258	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758086.mp3	la Niña Chole inclinó los ojos poniéndose encendida:	2	0	fourties	female	rioplatense	la
1259	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758090.mp3	que igual ya no hace falta.	2	0	fourties	female	rioplatense	la
1260	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758091.mp3	estoy enamorada de ti, por eso tengo ganas	2	0	fourties	female	rioplatense	la
1261	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758164.mp3	la Niña Chole me miró pálida y suplicante:	2	0	fourties	female	rioplatense	la
1262	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758177.mp3	La bicicleta estática me toma muchas horas de trabajo.	2	0	fourties	female	rioplatense	la
1263	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758179.mp3	Oh. Oh, eso es bueno . pero no estamos en mi planeta .	2	0	fourties	female	rioplatense	la
1264	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758181.mp3	y a los Reyes Magos no les llegaba la carta.	2	0	fourties	female	rioplatense	la
1265	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758200.mp3	Merced, ¡haz el favor de recoger las muñecas!	2	0	fourties	female	rioplatense	la
1266	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758204.mp3	no puedo estar con nadie.	2	0	fourties	female	rioplatense	la
1267	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758207.mp3	piti, si te parece poco realista el disfraz de Estela	2	0	fourties	female	rioplatense	la
1268	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758214.mp3	sus ojos, envueltos en la sombra de las pestañas	2	0	fourties	female	rioplatense	la
1269	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758215.mp3	yo no creo en los errores en las relaciones.	2	0	fourties	female	rioplatense	la
1270	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758225.mp3	para el chico de moda del barco.	2	0	fourties	female	rioplatense	la
1271	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758231.mp3	ya, pero a lo mejor , cuando ocurra , es demasiado tarde.	2	0	fourties	female	rioplatense	la
1272	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758232.mp3	la Madre Abadesa tenía hermoso aspecto de infanzona:	2	0	fourties	female	rioplatense	la
1273	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758244.mp3	Nadie había intentado un trasplante de cerebro	2	0	fourties	female	rioplatense	la
1274	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758246.mp3	vamos. venga . tranquilo .	2	0	fourties	female	rioplatense	la
1275	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758253.mp3	Como afectadas del fúnebre cuadro.	2	0	fourties	female	rioplatense	la
1276	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758259.mp3	¿ Qué os dije antes?	2	0	fourties	female	rioplatense	la
1277	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758260.mp3	bienvenido al futuro.	2	0	fourties	female	rioplatense	la
1278	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758261.mp3	muy bien guardados, ¿ eh?	2	0	fourties	female	rioplatense	la
1279	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758269.mp3	Apareció una joven que me miró con insistente curiosidad.	2	0	fourties	female	rioplatense	la
1280	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758272.mp3	dices que sois amigos, pero eso no es cierto.	2	0	fourties	female	rioplatense	la
1281	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758286.mp3	al terminar, me habló así:	2	0	fourties	female	rioplatense	la
1282	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758293.mp3	verdaderamente, aquella Salambó de los palacios de Tequil empezaba a preocuparme demasiado.	2	0	fourties	female	rioplatense	la
1283	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758294.mp3	¡ Calla! ¡ calla de una vez, tonto !	2	0	fourties	female	rioplatense	la
1284	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18758299.mp3	Pero... ¿Qué te parece la idea? Sé totalmente sincero.	2	0	fourties	female	rioplatense	la
1285	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18794244.mp3	Vilma, la mano te estoy diciendo. ¡ eres muy pesado!	2	0	fourties	female	rioplatense	la
1286	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18794245.mp3	Esta interfaz tiene un diseño muy intuitivo.	2	0	fourties	female	rioplatense	la
1287	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18794247.mp3	¿ y eso? bueno, top depiladas.	2	0	fourties	female	rioplatense	la
1288	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18794255.mp3	He sido aceptado en vuestra cultura.	2	0	fourties	female	rioplatense	la
1289	d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d	common_voice_es_18794272.mp3	Los bribonzuelos reían y se miraban unos a otros con caritas de diablillos regocijados.	2	0	fourties	female	rioplatense	la
1290	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639360.mp3	Muerde mis labios. Sangre que brota.	2	0	fourties	male	rioplatense	la
1291	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639364.mp3	Más sabe el necio en su casa que el cuerdo en la ajena.	2	0	fourties	male	rioplatense	la
1292	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639381.mp3	La curiosidad de tu hijo es inconveniente.	2	0	fourties	male	rioplatense	la
1293	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639445.mp3	muchas gracias, Julia.	2	0	fourties	male	rioplatense	la
1294	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639448.mp3	Las cuentas claras y el chocolate espeso.	2	0	fourties	male	rioplatense	la
1295	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639461.mp3	un negro colosal, con el traje de tela chorreando agua	2	0	fourties	male	rioplatense	la
1296	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639545.mp3	Ricardo, estamos preparados , te escuchamos.	2	0	fourties	male	rioplatense	la
1297	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639562.mp3	en este barco no se acaban las sorpresas.	2	0	fourties	male	rioplatense	la
1298	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639563.mp3	yo no creo que sea malo	2	0	fourties	male	rioplatense	la
1299	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639565.mp3	y cuando se le acaba la gasolina, vuelve a casa.	2	0	fourties	male	rioplatense	la
1300	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639574.mp3	algo desnutridos y deshidratados	2	0	fourties	male	rioplatense	la
1301	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639584.mp3	La próxima semana vamos a vivir en el piso nuevo.	2	0	fourties	male	rioplatense	la
1302	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639608.mp3	no, era cubano.	2	0	fourties	male	rioplatense	la
1303	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639609.mp3	No se puede estar al plato y a las tajadas.	2	0	fourties	male	rioplatense	la
1304	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18639619.mp3	digo. el agarrado que os marcasteis ...	2	0	fourties	male	rioplatense	la
1305	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18649526.mp3	para que la mar huela distinta, ¿ no?	2	0	fourties	male	rioplatense	la
1306	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18649535.mp3	Los toros se ven mejor desde la barrera.	2	0	fourties	male	rioplatense	la
1307	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18649545.mp3	¡ cristiano, y muy cristiano!	2	0	fourties	male	rioplatense	la
1308	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18649556.mp3	La envidia sigue al mérito, como la sombra al cuerpo.	2	0	fourties	male	rioplatense	la
1309	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18683732.mp3	¡Se come tan mal por esos caminos!	2	0	fourties	male	rioplatense	la
1310	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18683737.mp3	Ser vegano o vegetariano son cosas distintas.	2	0	fourties	male	rioplatense	la
1311	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18683771.mp3	¡ que no se puede salir!	2	0	fourties	male	rioplatense	la
1312	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18683773.mp3	Hemos quedado en la torre del reloj.	2	0	fourties	male	rioplatense	la
1313	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18683785.mp3	¿Ya sabes que la vendimos? sí contesté creo que me lo escribieron.	2	0	fourties	male	rioplatense	la
1314	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751400.mp3	deje de ser doctora durante un par de horas	2	0	fourties	male	rioplatense	la
1315	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751403.mp3	Así durante algunos meses.	2	0	fourties	male	rioplatense	la
1316	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751404.mp3	capítulo ocho.	2	0	fourties	male	rioplatense	la
1317	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751407.mp3	¿ no te pones contento? claro...	2	1	fourties	male	rioplatense	la
1318	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751408.mp3	¡ no hay tiempo!	2	0	fourties	male	rioplatense	la
1319	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751409.mp3	a mí, desgraciadamente , ni aun me queda la esperanza.	2	0	fourties	male	rioplatense	la
1320	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751421.mp3	a falta de perro, tenemos patito.	2	1	fourties	male	rioplatense	la
1321	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751422.mp3	la palabra suicidio, ¿ vale?	2	1	fourties	male	rioplatense	la
1322	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751442.mp3	no me hice rogar.	2	1	fourties	male	rioplatense	la
1323	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751463.mp3	¡ aquellos ojos me miraban, estaban fijos en mí!...	2	1	fourties	male	rioplatense	la
1324	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751558.mp3	¡ si respetáis su vida, he de daros harta plata!	2	1	fourties	male	rioplatense	la
1325	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18751566.mp3	¡ famoso, famoso!...	2	1	fourties	male	rioplatense	la
1326	eff1c946ec8b3118a82f91ff1794512690a309dbf246efa51a3d7b3c416b4d06edf0e29405a392acad4c2da76a04a747e3f58965c76d9a8debe4e76a99d0b79b	common_voice_es_18760972.mp3	o sea, que ahora mismo todo el barco sabe que mi padre	2	0	fourties	male	rioplatense	la
